tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,exact_acc_group,mean_norm_score_distance_group,band_acc_group,n_band_group,mean_band_distance_group,mean_norm_band_distance_group,exact_acc_interpersonal,mean_norm_score_distance_interpersonal,band_acc_interpersonal,n_band_interpersonal,mean_band_distance_interpersonal,mean_norm_band_distance_interpersonal
all,1928,1928,6.008298755186722,4.606327800829876,3.4802904564315353,-2.1322614107883817,0.0637966804979253,0.2503457814661134,0.2650414937759336,1928,0.745850622406639,0.3729253112033195,0.1275933609958506,0.19193032503457813,0.5264522821576764,1928,0.645746887966805,0.3228734439834025
demos,241,241,6.049792531120332,4.676348547717843,3.5103734439834025,-2.112033195020747,0.06224066390041494,0.2520746887966805,0.26141078838174275,241,0.7551867219917012,0.3775933609958506,0.12448132780082988,0.19484785615491007,0.5145228215767634,241,0.6597510373443983,0.32987551867219916
employment,241,241,6.049792531120332,4.676348547717843,3.5103734439834025,-2.112033195020747,0.06224066390041494,0.2520746887966805,0.26141078838174275,241,0.7551867219917012,0.3775933609958506,0.12448132780082988,0.19484785615491007,0.5145228215767634,241,0.6597510373443983,0.32987551867219916
full,241,241,5.933609958506224,4.4937759336099585,3.5269709543568464,-2.037344398340249,0.06639004149377593,0.24723374827109268,0.27385892116182575,241,0.7302904564315352,0.3651452282157676,0.12863070539419086,0.18724066390041494,0.5435684647302904,241,0.6182572614107884,0.3091286307053942
geo,241,241,6.016597510373444,4.626556016597511,3.4439834024896268,-2.211618257261411,0.06224066390041494,0.25069156293222683,0.26141078838174275,241,0.7468879668049793,0.37344398340248963,0.12863070539419086,0.19277316735822958,0.5269709543568465,241,0.6514522821576764,0.3257261410788382
transit,241,241,6.016597510373444,4.626556016597511,3.4771784232365146,-2.1618257261410787,0.06639004149377593,0.25069156293222683,0.26556016597510373,241,0.7468879668049793,0.37344398340248963,0.12863070539419086,0.19277316735822958,0.5228215767634855,241,0.6514522821576764,0.3257261410788382
v3_public_transit,241,241,6.049792531120332,4.676348547717843,3.4771784232365146,-2.1618257261410787,0.06224066390041494,0.2520746887966805,0.26141078838174275,241,0.7551867219917012,0.3775933609958506,0.12863070539419086,0.19484785615491007,0.5186721991701245,241,0.6597510373443983,0.32987551867219916
v3_rideshare,241,241,6.033195020746888,4.651452282157677,3.4605809128630707,-2.1867219917012446,0.06224066390041494,0.25138312586445366,0.26141078838174275,241,0.7510373443983402,0.3755186721991701,0.12863070539419086,0.19381051175656983,0.5228215767634855,241,0.6556016597510373,0.3278008298755187
v3_voice,241,241,5.91701244813278,4.423236514522822,3.4356846473029043,-2.074688796680498,0.06639004149377593,0.24654218533886582,0.27385892116182575,241,0.7261410788381742,0.3630705394190871,0.12863070539419086,0.18430152143845088,0.5477178423236515,241,0.6099585062240664,0.3049792531120332
