group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Student status,No,demos,190,190,6.268421052631579,4.426315789473684,3.9526315789473685,-1.4578947368421054,0.23684210526315788,0.5368421052631579
Student status,No,employment,190,190,6.2894736842105265,4.41578947368421,3.889473684210526,-1.5526315789473684,0.23157894736842105,0.5368421052631579
Student status,No,full,190,190,6.026315789473684,4.205263157894737,3.594736842105263,-1.8263157894736841,0.23684210526315788,0.5631578947368421
Student status,No,geo,190,190,6.2894736842105265,4.41578947368421,3.889473684210526,-1.5526315789473684,0.23684210526315788,0.5368421052631579
Student status,No,transit,190,190,6.310526315789474,4.405263157894737,3.9526315789473685,-1.4578947368421054,0.23157894736842105,0.5473684210526316
Student status,Yes,demos,34,34,5.0,6.147058823529412,1.6470588235294117,-5.029411764705882,0.4411764705882353,0.38235294117647056
Student status,Yes,employment,34,34,5.117647058823529,6.029411764705882,1.7647058823529411,-4.852941176470588,0.4117647058823529,0.4117647058823529
Student status,Yes,full,34,34,4.764705882352941,5.970588235294118,1.7647058823529411,-4.852941176470588,0.47058823529411764,0.4117647058823529
Student status,Yes,geo,34,34,5.117647058823529,6.029411764705882,1.7647058823529411,-4.852941176470588,0.4117647058823529,0.4117647058823529
Student status,Yes,transit,34,34,5.0,6.147058823529412,1.6470588235294117,-5.029411764705882,0.4411764705882353,0.38235294117647056
Student status,nan,demos,17,17,5.705882352941177,5.0,3.235294117647059,-2.176470588235294,0.23529411764705882,0.47058823529411764
Student status,nan,employment,17,17,5.470588235294118,4.647058823529412,3.0,-2.5294117647058822,0.23529411764705882,0.5294117647058824
Student status,nan,full,17,17,5.823529411764706,5.0,3.3529411764705883,-2.176470588235294,0.23529411764705882,0.47058823529411764
Student status,nan,geo,17,17,5.470588235294118,4.647058823529412,3.0,-2.5294117647058822,0.23529411764705882,0.5294117647058824
Student status,nan,transit,17,17,5.705882352941177,5.0,3.235294117647059,-2.176470588235294,0.23529411764705882,0.47058823529411764
