group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Student status,No,demos,190,190,5.21578947368421,5.926315789473684,-0.34210526315789475,1.6105263157894736,0.3,0.33157894736842103
Student status,No,employment,190,190,5.184210526315789,5.663157894736842,-0.21578947368421053,2.094736842105263,0.3157894736842105,0.35789473684210527
Student status,No,full,190,189,5.417989417989418,5.169312169312169,-1.037037037037037,0.23809523809523808,0.3333333333333333,0.42857142857142855
Student status,No,geo,190,189,5.291005291005291,5.798941798941799,-0.9947089947089947,1.3862433862433863,0.3333333333333333,0.3386243386243386
Student status,No,transit,190,189,5.174603174603175,5.470899470899471,-0.31746031746031744,0.5079365079365079,0.32275132275132273,0.3862433862433862
Student status,Yes,demos,34,34,4.5,6.0588235294117645,-1.5588235294117647,-0.47058823529411764,0.4411764705882353,0.29411764705882354
Student status,Yes,employment,34,34,5.176470588235294,5.4411764705882355,-1.411764705882353,-1.911764705882353,0.35294117647058826,0.38235294117647056
Student status,Yes,full,34,34,5.235294117647059,6.088235294117647,-2.7058823529411766,-4.205882352941177,0.47058823529411764,0.4117647058823529
Student status,Yes,geo,34,34,5.764705882352941,5.470588235294118,-2.9411764705882355,-0.7058823529411765,0.29411764705882354,0.3235294117647059
Student status,Yes,transit,34,34,5.264705882352941,7.088235294117647,-2.2058823529411766,-2.264705882352941,0.5,0.20588235294117646
Student status,nan,demos,17,17,5.352941176470588,5.705882352941177,-0.8823529411764706,0.6470588235294118,0.17647058823529413,0.29411764705882354
Student status,nan,employment,17,17,4.823529411764706,6.0588235294117645,-0.8235294117647058,2.411764705882353,0.23529411764705882,0.35294117647058826
Student status,nan,full,17,17,5.470588235294118,6.823529411764706,-2.5294117647058822,-1.5294117647058822,0.29411764705882354,0.29411764705882354
Student status,nan,geo,17,17,4.470588235294118,7.294117647058823,-0.8235294117647058,0.0,0.4117647058823529,0.11764705882352941
Student status,nan,transit,17,17,4.588235294117647,6.9411764705882355,-2.1176470588235294,-1.5294117647058822,0.5294117647058824,0.23529411764705882
