group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Sex,Female,demos,120,120,5.741666666666666,8.166666666666666,1.7416666666666667,6.833333333333333,0.3,0.18333333333333332
Sex,Female,employment,120,120,5.608333333333333,8.0,1.0083333333333333,6.95,0.2916666666666667,0.19166666666666668
Sex,Female,full,120,120,6.625,7.383333333333334,-2.325,3.4833333333333334,0.3,0.23333333333333334
Sex,Female,geo,120,120,5.55,5.3,1.75,1.9166666666666667,0.3,0.4583333333333333
Sex,Female,transit,120,119,5.756302521008403,7.873949579831932,0.07563025210084033,6.109243697478991,0.31092436974789917,0.2184873949579832
Sex,Male,demos,121,121,6.487603305785124,8.735537190082646,2.4214876033057853,7.809917355371901,0.19834710743801653,0.2066115702479339
Sex,Male,employment,121,121,5.7272727272727275,8.983471074380166,0.256198347107438,7.925619834710743,0.32231404958677684,0.18181818181818182
Sex,Male,full,121,121,6.214876033057851,6.9421487603305785,-2.479338842975207,3.371900826446281,0.4214876033057851,0.2975206611570248
Sex,Male,geo,121,121,6.223140495867769,6.2727272727272725,2.2892561983471076,2.9338842975206614,0.23140495867768596,0.4214876033057851
Sex,Male,transit,121,121,5.958677685950414,8.586776859504132,-0.32231404958677684,6.289256198347108,0.3140495867768595,0.17355371900826447
