group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Sex,Female,demos,120,120,4.933333333333334,4.975,-1.4666666666666666,0.6083333333333333,0.36666666666666664,0.2916666666666667
Sex,Female,employment,120,120,5.091666666666667,5.433333333333334,-1.525,0.7166666666666667,0.375,0.30833333333333335
Sex,Female,full,120,120,5.016666666666667,4.933333333333334,-0.9333333333333333,0.16666666666666666,0.31666666666666665,0.35
Sex,Female,geo,120,120,4.733333333333333,4.741666666666666,-0.4166666666666667,0.875,0.375,0.39166666666666666
Sex,Female,transit,120,120,4.733333333333333,4.883333333333334,-0.9666666666666667,0.5833333333333334,0.38333333333333336,0.35833333333333334
Sex,Male,demos,121,121,5.1652892561983474,5.256198347107438,-0.9008264462809917,1.3884297520661157,0.35537190082644626,0.35537190082644626
Sex,Male,employment,121,120,5.208333333333333,6.125,-1.0583333333333333,2.158333333333333,0.38333333333333336,0.3
Sex,Male,full,121,121,5.115702479338843,5.2809917355371905,-0.5702479338842975,1.3140495867768596,0.33884297520661155,0.4132231404958678
Sex,Male,geo,121,121,5.041322314049586,5.661157024793388,-0.23140495867768596,1.9586776859504131,0.33884297520661155,0.2892561983471074
Sex,Male,transit,121,120,5.2,5.291666666666667,-0.7666666666666667,0.7083333333333334,0.3333333333333333,0.36666666666666664
