group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Employment status,Full-Time,demos,148,148,4.371621621621622,4.72972972972973,-0.006756756756756757,2.22972972972973,0.40540540540540543,0.32432432432432434
Employment status,Full-Time,employment,148,147,4.625850340136054,5.448979591836735,0.06802721088435375,2.9727891156462585,0.3945578231292517,0.32653061224489793
Employment status,Full-Time,full,148,148,4.425675675675675,4.594594594594595,0.7364864864864865,2.0405405405405403,0.32432432432432434,0.39864864864864863
Employment status,Full-Time,geo,148,148,4.351351351351352,5.02027027027027,0.7837837837837838,2.777027027027027,0.36486486486486486,0.32432432432432434
Employment status,Full-Time,transit,148,148,4.391891891891892,4.445945945945946,0.43243243243243246,1.9324324324324325,0.3716216216216216,0.41216216216216217
Employment status,Other,demos,62,62,6.161290322580645,5.82258064516129,-3.5806451612903225,-1.5,0.2903225806451613,0.3387096774193548
Employment status,Other,employment,62,62,6.048387096774194,6.306451612903226,-4.048387096774194,-1.3709677419354838,0.3387096774193548,0.27419354838709675
Employment status,Other,full,62,62,6.193548387096774,6.064516129032258,-3.4193548387096775,-1.7419354838709677,0.3225806451612903,0.3870967741935484
Employment status,Other,geo,62,62,5.612903225806452,5.387096774193548,-2.4516129032258065,-0.8064516129032258,0.3064516129032258,0.3870967741935484
Employment status,Other,transit,62,61,6.065573770491803,6.065573770491803,-3.6065573770491803,-1.8688524590163935,0.32786885245901637,0.29508196721311475
Employment status,Part-Time,demos,31,31,6.064516129032258,5.548387096774194,-2.0,0.12903225806451613,0.2903225806451613,0.2903225806451613
Employment status,Part-Time,employment,31,31,5.838709677419355,6.290322580645161,-2.225806451612903,-0.22580645161290322,0.3870967741935484,0.25806451612903225
Employment status,Part-Time,full,31,31,5.870967741935484,5.645161290322581,-2.5161290322580645,-0.4838709677419355,0.3548387096774194,0.2903225806451613
Employment status,Part-Time,geo,31,31,6.0,5.709677419354839,-1.3548387096774193,-0.6129032258064516,0.41935483870967744,0.3225806451612903
Employment status,Part-Time,transit,31,31,5.548387096774194,6.225806451612903,-1.6774193548387097,-0.5483870967741935,0.3548387096774194,0.25806451612903225
