group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Employment status,Full-Time,demos,148,148,5.905405405405405,8.493243243243244,3.189189189189189,6.006756756756757,0.2905405405405405,0.1891891891891892
Employment status,Full-Time,employment,148,148,6.081081081081081,8.97972972972973,4.1891891891891895,8.02027027027027,0.22972972972972974,0.12162162162162163
Employment status,Full-Time,full,148,148,4.324324324324325,5.736486486486487,-0.35135135135135137,1.804054054054054,0.4864864864864865,0.3716216216216216
Employment status,Full-Time,geo,148,148,4.905405405405405,5.087837837837838,-1.2432432432432432,-3.425675675675676,0.5472972972972973,0.5878378378378378
Employment status,Full-Time,transit,148,148,4.783783783783784,5.101351351351352,-1.054054054054054,0.08783783783783784,0.5067567567567568,0.4797297297297297
Employment status,Full-Time,v3_public_transit,148,148,4.594594594594595,4.898648648648648,-2.4594594594594597,-2.02027027027027,0.5472972972972973,0.5743243243243243
Employment status,Full-Time,v3_rideshare,148,148,4.486486486486487,5.168918918918919,-2.6621621621621623,-3.2094594594594597,0.6081081081081081,0.5878378378378378
Employment status,Full-Time,v3_voice,148,148,4.527027027027027,5.047297297297297,-1.2972972972972974,-2.6554054054054053,0.5337837837837838,0.5743243243243243
Employment status,Other,demos,62,62,6.048387096774194,7.403225806451613,-1.1774193548387097,0.8548387096774194,0.2903225806451613,0.3870967741935484
Employment status,Other,employment,62,62,6.17741935483871,7.17741935483871,-1.7258064516129032,0.3064516129032258,0.3064516129032258,0.41935483870967744
Employment status,Other,full,62,62,6.661290322580645,7.532258064516129,-4.467741935483871,-2.306451612903226,0.27419354838709675,0.3387096774193548
Employment status,Other,geo,62,62,7.306451612903226,8.951612903225806,-6.5,-8.209677419354838,0.3870967741935484,0.3548387096774194
Employment status,Other,transit,62,62,7.467741935483871,7.693548387096774,-6.016129032258065,-5.145161290322581,0.2903225806451613,0.3548387096774194
Employment status,Other,v3_public_transit,62,62,7.564516129032258,8.435483870967742,-6.532258064516129,-6.467741935483871,0.3225806451612903,0.3548387096774194
Employment status,Other,v3_rideshare,62,62,7.467741935483871,9.016129032258064,-6.887096774193548,-7.887096774193548,0.3709677419354839,0.3709677419354839
Employment status,Other,v3_voice,62,62,7.145161290322581,8.096774193548388,-6.17741935483871,-6.903225806451613,0.3870967741935484,0.3870967741935484
Employment status,Part-Time,demos,31,31,7.451612903225806,9.129032258064516,-1.2580645161290323,-0.6129032258064516,0.16129032258064516,0.22580645161290322
Employment status,Part-Time,employment,31,31,6.870967741935484,8.03225806451613,-1.5161290322580645,-2.4838709677419355,0.22580645161290322,0.2903225806451613
Employment status,Part-Time,full,31,31,6.548387096774194,7.580645161290323,-4.161290322580645,-2.4838709677419355,0.2903225806451613,0.2903225806451613
Employment status,Part-Time,geo,31,31,6.806451612903226,8.161290322580646,-5.32258064516129,-7.774193548387097,0.5161290322580645,0.41935483870967744
Employment status,Part-Time,transit,31,31,6.806451612903226,7.967741935483871,-4.548387096774194,-3.903225806451613,0.3548387096774194,0.25806451612903225
Employment status,Part-Time,v3_public_transit,31,31,7.064516129032258,6.806451612903226,-5.709677419354839,-4.935483870967742,0.41935483870967744,0.41935483870967744
Employment status,Part-Time,v3_rideshare,31,31,7.064516129032258,7.838709677419355,-5.838709677419355,-6.67741935483871,0.45161290322580644,0.41935483870967744
Employment status,Part-Time,v3_voice,31,31,6.419354838709677,7.645161290322581,-4.354838709677419,-5.580645161290323,0.41935483870967744,0.3548387096774194
