group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Student status,No,demos,190,190,6.363157894736842,8.321052631578947,1.6157894736842104,4.310526315789474,0.25263157894736843,0.24210526315789474
Student status,No,employment,190,190,6.38421052631579,8.384210526315789,2.3,5.5,0.22105263157894736,0.21578947368421053
Student status,No,full,190,190,5.131578947368421,6.026315789473684,-2.026315789473684,-0.06842105263157895,0.4368421052631579,0.39473684210526316
Student status,No,geo,190,190,5.7,5.973684210526316,-3.373684210526316,-5.331578947368421,0.5157894736842106,0.5578947368421052
Student status,No,transit,190,190,5.7,5.689473684210526,-2.805263157894737,-1.668421052631579,0.45263157894736844,0.4631578947368421
Student status,No,v3_public_transit,190,190,5.542105263157895,5.8052631578947365,-3.8684210526315788,-3.4789473684210526,0.49473684210526314,0.5210526315789473
Student status,No,v3_rideshare,190,190,5.373684210526315,6.036842105263158,-4.2368421052631575,-4.8578947368421055,0.5631578947368421,0.5631578947368421
Student status,No,v3_voice,190,190,5.426315789473684,5.705263157894737,-3.1315789473684212,-4.336842105263158,0.5052631578947369,0.5421052631578948
Student status,Yes,demos,34,34,5.0588235294117645,8.147058823529411,0.9411764705882353,0.7352941176470589,0.4411764705882353,0.2647058823529412
Student status,Yes,employment,34,34,5.470588235294118,8.676470588235293,0.4117647058823529,0.5588235294117647,0.4117647058823529,0.20588235294117646
Student status,Yes,full,34,34,5.588235294117647,8.205882352941176,-1.1764705882352942,1.0294117647058822,0.3235294117647059,0.20588235294117646
Student status,Yes,geo,34,34,6.588235294117647,8.970588235294118,-1.7058823529411764,-4.794117647058823,0.4117647058823529,0.23529411764705882
Student status,Yes,transit,34,34,6.235294117647059,8.735294117647058,-2.2941176470588234,-2.5,0.3235294117647059,0.17647058823529413
Student status,Yes,v3_public_transit,34,34,6.705882352941177,7.794117647058823,-3.823529411764706,-3.9705882352941178,0.29411764705882354,0.3235294117647059
Student status,Yes,v3_rideshare,34,34,6.9411764705882355,9.5,-3.4705882352941178,-5.147058823529412,0.3235294117647059,0.23529411764705882
Student status,Yes,v3_voice,34,34,5.705882352941177,8.088235294117647,-1.5294117647058822,-2.676470588235294,0.35294117647058826,0.2647058823529412
Student status,nan,demos,17,17,5.823529411764706,8.294117647058824,1.2352941176470589,4.647058823529412,0.17647058823529413,0.23529411764705882
Student status,nan,employment,17,17,5.705882352941177,7.9411764705882355,0.8823529411764706,3.823529411764706,0.23529411764705882,0.29411764705882354
Student status,nan,full,17,17,5.352941176470588,7.470588235294118,-1.9411764705882353,1.4705882352941178,0.23529411764705882,0.17647058823529413
Student status,nan,geo,17,17,4.882352941176471,7.117647058823529,-3.1176470588235294,-4.764705882352941,0.5294117647058824,0.47058823529411764
Student status,nan,transit,17,17,5.117647058823529,5.9411764705882355,-3.4705882352941178,-1.4705882352941178,0.4117647058823529,0.4117647058823529
Student status,nan,v3_public_transit,17,17,5.117647058823529,5.352941176470588,-4.764705882352941,-3.3529411764705883,0.5882352941176471,0.5882352941176471
Student status,nan,v3_rideshare,17,17,5.235294117647059,5.705882352941177,-4.647058823529412,-4.294117647058823,0.5294117647058824,0.47058823529411764
Student status,nan,v3_voice,17,17,5.117647058823529,7.470588235294118,-3.7058823529411766,-4.647058823529412,0.47058823529411764,0.47058823529411764
