group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Student status,No,demos,190,190,6.2894736842105265,4.41578947368421,3.889473684210526,-1.5526315789473684,0.23157894736842105,0.5368421052631579
Student status,No,employment,190,190,6.2894736842105265,4.41578947368421,3.889473684210526,-1.5526315789473684,0.23157894736842105,0.5368421052631579
Student status,No,full,190,190,6.173684210526316,4.2368421052631575,3.8789473684210525,-1.5105263157894737,0.24210526315789474,0.5684210526315789
Student status,No,geo,190,190,6.226315789473684,4.321052631578947,3.8263157894736843,-1.6473684210526316,0.23684210526315788,0.5526315789473685
Student status,No,transit,190,190,6.247368421052632,4.352631578947369,3.8473684210526318,-1.6157894736842104,0.23684210526315788,0.5473684210526316
Student status,No,v3_public_transit,190,190,6.268421052631579,4.38421052631579,3.8684210526315788,-1.5842105263157895,0.23684210526315788,0.5421052631578948
Student status,No,v3_rideshare,190,190,6.247368421052632,4.352631578947369,3.8473684210526318,-1.6157894736842104,0.23684210526315788,0.5473684210526316
Student status,No,v3_voice,190,190,6.152631578947369,4.2,3.763157894736842,-1.6105263157894736,0.24210526315789474,0.5684210526315789
Student status,Yes,demos,34,34,5.0,6.147058823529412,1.6470588235294117,-5.029411764705882,0.4411764705882353,0.38235294117647056
Student status,Yes,employment,34,34,5.0,6.147058823529412,1.6470588235294117,-5.029411764705882,0.4411764705882353,0.38235294117647056
Student status,Yes,full,34,34,4.823529411764706,5.852941176470588,1.8235294117647058,-4.735294117647059,0.47058823529411764,0.4117647058823529
Student status,Yes,geo,34,34,5.0,6.147058823529412,1.6470588235294117,-5.029411764705882,0.4411764705882353,0.38235294117647056
Student status,Yes,transit,34,34,5.0,6.147058823529412,1.6470588235294117,-5.029411764705882,0.4411764705882353,0.38235294117647056
Student status,Yes,v3_public_transit,34,34,5.0,6.147058823529412,1.6470588235294117,-5.029411764705882,0.4411764705882353,0.38235294117647056
Student status,Yes,v3_rideshare,34,34,5.0,6.147058823529412,1.6470588235294117,-5.029411764705882,0.4411764705882353,0.38235294117647056
Student status,Yes,v3_voice,34,34,4.823529411764706,5.5588235294117645,1.8235294117647058,-4.4411764705882355,0.47058823529411764,0.4411764705882353
Student status,nan,demos,17,17,5.470588235294118,4.647058823529412,3.0,-2.5294117647058822,0.23529411764705882,0.5294117647058824
Student status,nan,employment,17,17,5.470588235294118,4.647058823529412,3.0,-2.5294117647058822,0.23529411764705882,0.5294117647058824
Student status,nan,full,17,17,5.470588235294118,4.647058823529412,3.0,-2.5294117647058822,0.23529411764705882,0.5294117647058824
Student status,nan,geo,17,17,5.705882352941177,5.0,2.764705882352941,-2.8823529411764706,0.17647058823529413,0.5294117647058824
Student status,nan,transit,17,17,5.470588235294118,4.647058823529412,3.0,-2.5294117647058822,0.23529411764705882,0.5294117647058824
Student status,nan,v3_public_transit,17,17,5.705882352941177,5.0,2.764705882352941,-2.8823529411764706,0.17647058823529413,0.5294117647058824
Student status,nan,v3_rideshare,17,17,5.705882352941177,5.0,2.764705882352941,-2.8823529411764706,0.17647058823529413,0.5294117647058824
Student status,nan,v3_voice,17,17,5.470588235294118,4.647058823529412,3.0,-2.5294117647058822,0.23529411764705882,0.5294117647058824
