tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,exact_acc_group,mean_norm_score_distance_group,band_acc_group,n_band_group,mean_band_distance_group,mean_norm_band_distance_group,exact_acc_interpersonal,mean_norm_score_distance_interpersonal,band_acc_interpersonal,n_band_interpersonal,mean_band_distance_interpersonal,mean_norm_band_distance_interpersonal
all,1205,1205,5.512033195020747,5.3535269709543565,-4.1676348547717845,1.6323651452282157,0.0912863070539419,0.2296680497925311,0.5269709543568465,1205,0.6771784232365146,0.3385892116182573,0.07717842323651453,0.22306362378976488,0.2995850622406639,1205,0.7551867219917012,0.3775933609958506
demos,241,241,5.5850622406639,5.066390041493776,-4.622406639004149,1.4896265560165975,0.08298755186721991,0.2327109266943292,0.5394190871369294,241,0.6680497925311203,0.33402489626556015,0.07468879668049792,0.21109958506224066,0.2946058091286307,241,0.7178423236514523,0.35892116182572614
employment,241,241,5.5850622406639,5.24896265560166,-4.439834024896266,1.8132780082987552,0.08713692946058091,0.2327109266943292,0.5352697095435685,241,0.6721991701244814,0.3360995850622407,0.07883817427385892,0.21870677731673582,0.29045643153526973,241,0.7385892116182573,0.36929460580912865
full,241,241,5.2946058091286305,5.531120331950207,-3.5601659751037342,1.4066390041493777,0.11203319502074689,0.22060857538035963,0.5062240663900415,241,0.6846473029045643,0.34232365145228216,0.07883817427385892,0.230463347164592,0.3153526970954357,241,0.7800829875518672,0.3900414937759336
geo,241,241,5.626556016597511,5.273858921161826,-4.373443983402489,1.7053941908713692,0.08713692946058091,0.23443983402489627,0.5269709543568465,241,0.6804979253112033,0.34024896265560167,0.07883817427385892,0.21974412171507604,0.3029045643153527,241,0.7427385892116183,0.37136929460580914
transit,241,241,5.468879668049793,5.647302904564316,-3.8423236514522823,1.7468879668049793,0.08713692946058091,0.22786998616874138,0.5269709543568465,241,0.6804979253112033,0.34024896265560167,0.07468879668049792,0.23530428769017978,0.2946058091286307,241,0.7966804979253111,0.3983402489626556
