group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Employment status,Full-Time,demos,148,148,4.391891891891892,4.601351351351352,-3.324324324324324,3.0067567567567566,0.6418918918918919,0.2905405405405405
Employment status,Full-Time,employment,148,148,4.391891891891892,4.925675675675675,-3.027027027027027,3.4527027027027026,0.6351351351351351,0.2905405405405405
Employment status,Full-Time,full,148,148,4.175675675675675,5.1824324324324325,-2.135135135135135,3.0878378378378377,0.6013513513513513,0.32432432432432434
Employment status,Full-Time,geo,148,148,4.45945945945946,4.97972972972973,-2.918918918918919,3.4662162162162162,0.6216216216216216,0.2905405405405405
Employment status,Full-Time,transit,148,148,4.337837837837838,5.331081081081081,-2.391891891891892,3.6013513513513513,0.6216216216216216,0.2972972972972973
Employment status,Other,demos,62,62,7.532258064516129,6.016129032258065,-6.951612903225806,-1.3387096774193548,0.3709677419354839,0.3064516129032258
Employment status,Other,employment,62,62,7.532258064516129,5.951612903225806,-6.951612903225806,-1.1451612903225807,0.3709677419354839,0.2903225806451613
Employment status,Other,full,62,62,7.145161290322581,6.209677419354839,-6.17741935483871,-1.7580645161290323,0.3387096774193548,0.2903225806451613
Employment status,Other,geo,62,62,7.532258064516129,5.82258064516129,-6.951612903225806,-1.3387096774193548,0.3709677419354839,0.3548387096774194
Employment status,Other,transit,62,62,7.370967741935484,6.145161290322581,-6.596774193548387,-1.7903225806451613,0.3709677419354839,0.2903225806451613
Employment status,Part-Time,demos,31,31,7.387096774193548,5.387096774193548,-6.161290322580645,-0.0967741935483871,0.3870967741935484,0.2903225806451613
Employment status,Part-Time,employment,31,31,7.387096774193548,5.387096774193548,-6.161290322580645,-0.0967741935483871,0.3870967741935484,0.2903225806451613
Employment status,Part-Time,full,31,31,6.935483870967742,5.838709677419355,-5.129032258064516,-0.2903225806451613,0.3870967741935484,0.3225806451612903
Employment status,Part-Time,geo,31,31,7.387096774193548,5.580645161290323,-6.161290322580645,-0.6129032258064516,0.3870967741935484,0.25806451612903225
Employment status,Part-Time,transit,31,31,7.064516129032258,6.161290322580645,-5.258064516129032,-0.03225806451612903,0.3870967741935484,0.2903225806451613
