group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Sex,Female,demos,120,120,5.675,4.816666666666666,-4.875,0.9166666666666666,0.5083333333333333,0.3
Sex,Female,employment,120,120,5.575,4.916666666666667,-4.775,1.1833333333333333,0.525,0.3
Sex,Female,full,120,120,5.141666666666667,5.333333333333333,-3.925,1.0166666666666666,0.5333333333333333,0.3
Sex,Female,geo,120,120,5.575,4.916666666666667,-4.725,1.05,0.5166666666666667,0.325
Sex,Female,transit,120,120,5.341666666666667,5.316666666666666,-4.025,1.5,0.525,0.2833333333333333
Sex,Male,demos,121,121,5.4958677685950414,5.31404958677686,-4.371900826446281,2.0578512396694215,0.5702479338842975,0.2892561983471074
Sex,Male,employment,121,121,5.595041322314049,5.578512396694215,-4.107438016528926,2.43801652892562,0.5454545454545454,0.2809917355371901
Sex,Male,full,121,121,5.446280991735537,5.7272727272727275,-3.1983471074380163,1.7933884297520661,0.4793388429752066,0.3305785123966942
Sex,Male,geo,121,121,5.677685950413223,5.628099173553719,-4.024793388429752,2.355371900826446,0.5371900826446281,0.2809917355371901
Sex,Male,transit,121,121,5.595041322314049,5.975206611570248,-3.6611570247933884,1.9917355371900827,0.5289256198347108,0.30578512396694213
